DENT 676A,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,676A
DENT 676B,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,676B
DENT 705,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,705
DENT 710,-2%,-2%,-2%,-1%,92%,4%,2%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DENT,710
DENT 711,-2%,-2%,-2%,54%,33%,-1%,4%,6%,-1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,DENT,711
DENT 716,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,716
DENT 717,-2%,-2%,-2%,-1%,45%,-1%,-1%,50%,-1%,-1%,5%,-1%,-1%,-1%,-1%,-1%,DENT,717
DENT 720,-2%,-2%,-2%,-1%,46%,34%,12%,4%,1%,1%,1%,1%,-1%,-1%,-1%,-1%,DENT,720
DENT 720A,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,720A
DENT 720B,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,720B
DENT 720C,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,720C
DENT 720D,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,720D
DENT 724,-2%,-2%,-2%,2%,10%,17%,19%,26%,15%,6%,3%,2%,-1%,-1%,-1%,-1%,DENT,724
DENT 725,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,725
DENT 725A,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,725A
DENT 725B,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,725B
DENT 725C,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,725C
DENT 725I,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,725I
DENT 727,-2%,-2%,-2%,40%,14%,12%,14%,11%,6%,2%,-1%,-1%,-1%,-1%,-1%,-1%,DENT,727
DENT 732,-2%,-2%,-2%,-1%,59%,15%,8%,8%,8%,2%,1%,-1%,-1%,-1%,-1%,-1%,DENT,732
DENT 740,-2%,-2%,-2%,12%,22%,19%,13%,16%,8%,4%,4%,1%,-1%,-1%,-1%,-1%,DENT,740
DENT 741,-2%,-2%,-2%,33%,26%,17%,10%,5%,4%,3%,-1%,1%,-1%,-1%,-1%,-1%,DENT,741
DENT 742,-2%,-2%,-2%,9%,26%,18%,15%,16%,7%,5%,2%,1%,-1%,-1%,-1%,-1%,DENT,742
DENT 743A,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,743A
DENT 744,-2%,-2%,-2%,16%,54%,22%,7%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DENT,744
DENT 745,-2%,-2%,-2%,41%,38%,13%,5%,2%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DENT,745
DENT 746,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,746
DENT 753,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,753
DENT 755A,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,755A
DENT 756,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,756
DENT 757,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,757
DENT 776C,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,776C
DENT 801,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,801
DENT 807A,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,807A
DENT 810,-2%,-2%,-2%,-1%,75%,10%,8%,5%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DENT,810
DENT 813,-2%,-2%,-2%,3%,8%,17%,16%,20%,18%,7%,8%,4%,-1%,-1%,-1%,-1%,DENT,813
DENT 815,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,815
DENT 820,-2%,-2%,-2%,-1%,30%,33%,16%,11%,3%,4%,1%,1%,-1%,-1%,-1%,-1%,DENT,820
DENT 820A,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,820A
DENT 820B,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,820B
DENT 820C,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,820C
DENT 820D,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,820D
DENT 824,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,824
DENT 825,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,825
DENT 825A,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,825A
DENT 825B,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,825B
DENT 825C,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,825C
DENT 825I,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,825I
DENT 832,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,832
DENT 835A,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,835A
DENT 840,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,840
DENT 851,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,851
DENT 853,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,853
DENT 855,-2%,-2%,-2%,-1%,28%,12%,8%,10%,19%,16%,4%,1%,-1%,-1%,-1%,-1%,DENT,855
DENT 857,-2%,-2%,-2%,22%,59%,10%,3%,4%,1%,-1%,1%,-1%,-1%,-1%,-1%,-1%,DENT,857
DENT 998,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DENT,998
ENDODONT 651,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ENDODONT,651
ENDODONT 652,-2%,-2%,-2%,47%,46%,4%,2%,-1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENDODONT,652
ENDODONT 653,-2%,-2%,-2%,30%,40%,30%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENDODONT,653
ENDODONT 654,-2%,-2%,-2%,14%,74%,6%,5%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENDODONT,654
ENDODONT 658,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ENDODONT,658
ENDODONT 659,-2%,-2%,-2%,24%,73%,2%,-1%,-1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENDODONT,659
ENDODONT 660,-2%,-2%,-2%,35%,55%,8%,-1%,-1%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENDODONT,660
ENDODONT 661,-2%,-2%,-2%,7%,48%,38%,-1%,7%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENDODONT,661
ORALBIOL 670,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALBIOL,670
ORALBIOL 672,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALBIOL,672
ORALBIOL 676,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALBIOL,676
ORALBIOL 678,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALBIOL,678
ORALBIOL 773,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALBIOL,773
ORALBIOL 774,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALBIOL,774
ORALBIOL 779,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALBIOL,779
ORALBIOL 852,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALBIOL,852
ORALBIOL 853,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALBIOL,853
ORALBIOL 855,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALBIOL,855
ORALBIOL 856,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALBIOL,856
ORALBIOL 857,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALBIOL,857
ORALBIOL 859,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALBIOL,859
ORALDIAG 662,-2%,-2%,-2%,44%,35%,9%,-1%,-1%,13%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ORALDIAG,662
ORALHEAL 603,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALHEAL,603
ORALHEAL 606,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALHEAL,606
ORALHEAL 811,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALHEAL,811
ORALPATH 601,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALPATH,601
ORALPATH 611,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALPATH,611
ORALPATH 621,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALPATH,621
ORALPATH 631,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALPATH,631
ORALPATH 692,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALPATH,692
ORALPATH 693,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALPATH,693
ORALPATH 694,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALPATH,694
ORALPATH 698,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALPATH,698
ORALPATH 699,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALPATH,699
ORALPATH 701,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALPATH,701
ORALPATH 711,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALPATH,711
ORALPATH 721,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALPATH,721
ORALPATH 731,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALPATH,731
ORALPATH 741,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALPATH,741
ORALPATH 801,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALPATH,801
ORALPATH 811,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALPATH,811
ORALPATH 821,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALPATH,821
ORALPATH 831,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORALPATH,831
ORTHO 700,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORTHO,700
ORTHO 753,-2%,-2%,-2%,-1%,29%,32%,32%,4%,4%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ORTHO,753
ORTHO 755,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORTHO,755
ORTHO 756,-2%,-2%,-2%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ORTHO,756
ORTHO 757,-2%,-2%,-2%,50%,50%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ORTHO,757
ORTHO 759,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORTHO,759
ORTHO 760,-2%,-2%,-2%,4%,31%,32%,24%,5%,3%,1%,-1%,-1%,-1%,-1%,-1%,-1%,ORTHO,760
ORTHO 761,-2%,-2%,-2%,-1%,44%,32%,15%,9%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ORTHO,761
ORTHO 763,-2%,-2%,-2%,75%,21%,4%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ORTHO,763
ORTHO 764,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORTHO,764
ORTHO 765,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORTHO,765
ORTHO 768,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORTHO,768
ORTHO 770,-2%,-2%,-2%,26%,35%,9%,15%,9%,3%,2%,-1%,-1%,-1%,-1%,-1%,-1%,ORTHO,770
ORTHO 772,-2%,-2%,-2%,78%,22%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ORTHO,772
ORTHO 773,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORTHO,773
ORTHO 775,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORTHO,775
ORTHO 777,-2%,-2%,-2%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ORTHO,777
ORTHO 778,-2%,-2%,-2%,3%,88%,9%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ORTHO,778
ORTHO 779,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORTHO,779
ORTHO 781,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ORTHO,781
PEDDENT 591,-2%,-2%,-2%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PEDDENT,591
PEDDENT 592,-2%,-2%,-2%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PEDDENT,592
PEDDENT 598,-2%,-2%,-2%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PEDDENT,598
PEDDENT 599,-2%,-2%,-2%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PEDDENT,599
PERIODON 780,-2%,-2%,-2%,-1%,14%,36%,32%,13%,2%,2%,-1%,-1%,-1%,-1%,-1%,-1%,PERIODON,780
PERIODON 782,-2%,-2%,-2%,-1%,18%,40%,27%,9%,4%,2%,1%,-1%,-1%,-1%,-1%,-1%,PERIODON,782
PERIODON 786,-2%,-2%,-2%,2%,55%,24%,8%,4%,2%,4%,3%,-1%,-1%,-1%,-1%,-1%,PERIODON,786
PERIODON 787,-2%,-2%,-2%,18%,67%,-1%,15%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PERIODON,787
PERIODON 788,-2%,-2%,-2%,-1%,10%,26%,29%,21%,9%,2%,2%,1%,-1%,1%,-1%,-1%,PERIODON,788
PERIODON 789,-2%,-2%,-2%,1%,16%,31%,27%,16%,7%,2%,-1%,1%,-1%,-1%,-1%,-1%,PERIODON,789
PERIODON 793,-2%,-2%,-2%,2%,14%,41%,27%,11%,2%,2%,1%,-1%,-1%,-1%,-1%,-1%,PERIODON,793
PERIODON 794,-2%,-2%,-2%,2%,13%,31%,30%,13%,8%,2%,2%,-1%,-1%,-1%,-1%,-1%,PERIODON,794
PROSTHOD 583,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PROSTHOD,583
PROSTHOD 634,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PROSTHOD,634
PROSTHOD 638,-2%,-2%,-2%,-1%,44%,21%,16%,19%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PROSTHOD,638
PROSTHOD 640,-2%,-2%,-2%,-1%,39%,16%,26%,16%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PROSTHOD,640
PROSTHOD 643,-2%,-2%,-2%,5%,66%,21%,6%,1%,-1%,-1%,1%,-1%,-1%,-1%,-1%,-1%,PROSTHOD,643
PROSTHOD 646,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PROSTHOD,646
PROSTHOD 650,-2%,-2%,-2%,2%,98%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PROSTHOD,650
PROSTHOD 739,-2%,-2%,-2%,-1%,58%,25%,14%,-1%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PROSTHOD,739
PROSTHOD 800,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PROSTHOD,800
PROSTHOD 876,-2%,-2%,-2%,-1%,48%,24%,20%,-1%,-1%,4%,-1%,4%,-1%,-1%,-1%,-1%,PROSTHOD,876
RESTORA 570,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,RESTORA,570
RESTORA 575,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,RESTORA,575
RESTORA 619,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,RESTORA,619
RESTORA 656,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,RESTORA,656
RESTORA 680,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,RESTORA,680
RESTORA 690,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,RESTORA,690
RESTORA 695,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,RESTORA,695
RESTORA 719,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,RESTORA,719
RESTORA 741,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,RESTORA,741
RESTORA 742,-2%,-2%,-2%,6%,19%,27%,28%,18%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,RESTORA,742
RESTORA 746,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,RESTORA,746
RESTORA 747,-2%,-2%,-2%,20%,20%,33%,10%,13%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,RESTORA,747
RESTORA 883,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,RESTORA,883
EDBEHAVR 800,80%,100%,-2%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,EDBEHAVR,800
EDUC 118,86%,96%,33%,22%,40%,25%,7%,3%,2%,-1%,1%,-1%,-1%,-1%,-1%,-1%,EDUC,118
EDUC 200,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,EDUC,200
EDUC 210,-2%,-2%,-2%,-1%,94%,2%,4%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,EDUC,210
EDUC 212,92%,74%,6%,12%,64%,7%,5%,6%,2%,1%,2%,1%,-1%,1%,-1%,-1%,EDUC,212
EDUC 240,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,EDUC,240
EDUC 301,99%,100%,27%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,EDUC,301
EDUC 303,94%,100%,14%,1%,90%,4%,2%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,EDUC,303
EDUC 307,87%,94%,14%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,EDUC,307
EDUC 330,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,EDUC,330
EDUC 333,86%,81%,34%,20%,52%,13%,6%,3%,2%,2%,-1%,-1%,-1%,-1%,-1%,-1%,EDUC,333
EDUC 360,95%,100%,18%,50%,33%,7%,2%,4%,2%,-1%,1%,-1%,1%,-1%,1%,1%,EDUC,360
EDUC 362,82%,86%,13%,22%,35%,14%,10%,8%,4%,3%,2%,-1%,-1%,-1%,-1%,2%,EDUC,362
EDUC 365,82%,100%,15%,-1%,79%,9%,3%,3%,2%,-1%,3%,-1%,-1%,-1%,-1%,-1%,EDUC,365
EDUC 390,91%,100%,17%,20%,69%,7%,2%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,EDUC,390
EDUC 391,65%,76%,15%,19%,51%,15%,7%,4%,2%,1%,1%,-1%,-1%,-1%,-1%,-1%,EDUC,391
EDUC 392,61%,87%,33%,8%,72%,14%,3%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,EDUC,392
EDUC 401,80%,88%,60%,2%,71%,19%,4%,1%,2%,-1%,1%,-1%,-1%,-1%,-1%,-1%,EDUC,401
EDUC 402,52%,69%,16%,6%,69%,18%,3%,3%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,EDUC,402
EDUC 403,84%,94%,17%,3%,76%,17%,3%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,EDUC,403
EDUC 411,59%,81%,30%,-1%,72%,17%,7%,3%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,EDUC,411
EDUC 412,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,EDUC,412
EDUC 413,79%,73%,28%,7%,46%,35%,4%,6%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,EDUC,413
EDUC 414,82%,86%,5%,5%,85%,7%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,EDUC,414
EDUC 415,71%,88%,12%,1%,94%,4%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,EDUC,415
EDUC 416,69%,97%,5%,4%,86%,7%,2%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,EDUC,416
EDUC 420,96%,100%,88%,20%,35%,18%,10%,6%,10%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,EDUC,420
